"iter" "posterior" "prior" "likelihood" "acceptance" "beta" "gamma"
"6080" 6080 -80.9305122208342 -5.41489333274609 -75.5156188880881 0.165296052631579 0.00221911452552926 0.462228857768294
"6081" 6081 -80.9305122208342 -5.41489333274609 -75.5156188880881 0.165268870251603 0.00221911452552926 0.462228857768294
"6082" 6082 -80.9305122208342 -5.41489333274609 -75.5156188880881 0.16524169681026 0.00221911452552926 0.462228857768294
"6083" 6083 -81.5389433816421 -5.57773571315779 -75.9612076684843 0.165378924872596 0.00221400330477173 0.486247749161462
"6084" 6084 -81.6609600027959 -5.37758092257679 -76.2833790802191 0.1655161078238 0.00221845720207724 0.456679234178315
"6085" 6085 -79.8148304916696 -5.5658017222975 -74.2490287693721 0.165653245686113 0.00224458127832655 0.484497051949766
"6086" 6086 -79.8148304916696 -5.5658017222975 -74.2490287693721 0.165626026947092 0.00224458127832655 0.484497051949766
"6087" 6087 -79.8148304916696 -5.5658017222975 -74.2490287693721 0.165598817151306 0.00224458127832655 0.484497051949766
"6088" 6088 -79.8148304916696 -5.5658017222975 -74.2490287693721 0.16557161629435 0.00224458127832655 0.484497051949766
"6089" 6089 -79.8148304916696 -5.5658017222975 -74.2490287693721 0.165544424371818 0.00224458127832655 0.484497051949766
"6090" 6090 -81.4911502384727 -5.38592942014244 -76.1052208183303 0.16568144499179 0.00228211302022993 0.457922670084089
"6091" 6091 -81.4911502384727 -5.38592942014244 -76.1052208183303 0.165654243966508 0.00228211302022993 0.457922670084089
"6092" 6092 -81.4911502384727 -5.38592942014244 -76.1052208183303 0.165627051871307 0.00228211302022993 0.457922670084089
"6093" 6093 -81.4911502384727 -5.38592942014244 -76.1052208183303 0.165599868701789 0.00228211302022993 0.457922670084089
"6094" 6094 -81.4911502384727 -5.38592942014244 -76.1052208183303 0.165572694453561 0.00228211302022993 0.457922670084089
"6095" 6095 -81.4911502384727 -5.38592942014244 -76.1052208183303 0.165545529122231 0.00228211302022993 0.457922670084089
"6096" 6096 -81.347727243256 -5.3662453573501 -75.9814818859059 0.165682414698163 0.00226429281817988 0.454989241856904
"6097" 6097 -81.347727243256 -5.3662453573501 -75.9814818859059 0.165655240282106 0.00226429281817988 0.454989241856904
"6098" 6098 -81.347727243256 -5.3662453573501 -75.9814818859059 0.165628074778616 0.00226429281817988 0.454989241856904
"6099" 6099 -81.347727243256 -5.3662453573501 -75.9814818859059 0.165600918183309 0.00226429281817988 0.454989241856904
"6100" 6100 -80.618624328054 -5.48433441493958 -75.1342899131144 0.165737704918033 0.00221567235837399 0.472507957658518
"6101" 6101 -80.618624328054 -5.48433441493958 -75.1342899131144 0.16571053925586 0.00221567235837399 0.472507957658518
"6102" 6102 -81.522565975763 -5.36529297775086 -76.1572729980122 0.165847263192396 0.00222879254978897 0.4548471654483
"6103" 6103 -80.7711414882796 -5.38547364584572 -75.3856678424338 0.165983942323447 0.00226054549791985 0.457854812819274
"6104" 6104 -81.5543883266692 -5.47804114470642 -76.0763471819628 0.166120576671035 0.00220359717468219 0.47157881986082
"6105" 6105 -81.5543883266692 -5.47804114470642 -76.0763471819628 0.166093366093366 0.00220359717468219 0.47157881986082
"6106" 6106 -79.7156594319503 -5.56882011102282 -74.1468393209275 0.166229937766132 0.00225419916831957 0.484939969679481
"6107" 6107 -79.7156594319503 -5.56882011102282 -74.1468393209275 0.166202718192238 0.00225419916831957 0.484939969679481
"6108" 6108 -79.7156594319503 -5.56882011102282 -74.1468393209275 0.166175507531107 0.00225419916831957 0.484939969679481
"6109" 6109 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166311998690457 0.00227755475868573 0.480899886818858
"6110" 6110 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166284779050736 0.00227755475868573 0.480899886818858
"6111" 6111 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166257568319424 0.00227755475868573 0.480899886818858
"6112" 6112 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166230366492147 0.00227755475868573 0.480899886818858
"6113" 6113 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166203173564535 0.00227755475868573 0.480899886818858
"6114" 6114 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166175989532221 0.00227755475868573 0.480899886818858
"6115" 6115 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166148814390842 0.00227755475868573 0.480899886818858
"6116" 6116 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166121648136037 0.00227755475868573 0.480899886818858
"6117" 6117 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166094490763446 0.00227755475868573 0.480899886818858
"6118" 6118 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166067342268715 0.00227755475868573 0.480899886818858
"6119" 6119 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166040202647491 0.00227755475868573 0.480899886818858
"6120" 6120 -79.8392366822097 -5.54130980881471 -74.297926873395 0.166013071895425 0.00227755475868573 0.480899886818858
"6121" 6121 -79.8392366822097 -5.54130980881471 -74.297926873395 0.165985950008169 0.00227755475868573 0.480899886818858
"6122" 6122 -79.8392366822097 -5.54130980881471 -74.297926873395 0.165958836981379 0.00227755475868573 0.480899886818858
"6123" 6123 -79.8392366822097 -5.54130980881471 -74.297926873395 0.165931732810714 0.00227755475868573 0.480899886818858
"6124" 6124 -79.8392366822097 -5.54130980881471 -74.297926873395 0.165904637491835 0.00227755475868573 0.480899886818858
"6125" 6125 -79.8392366822097 -5.54130980881471 -74.297926873395 0.165877551020408 0.00227755475868573 0.480899886818858
"6126" 6126 -79.8392366822097 -5.54130980881471 -74.297926873395 0.165850473392099 0.00227755475868573 0.480899886818858
"6127" 6127 -81.1621232276808 -5.64496990632004 -75.5171533213608 0.165986616614983 0.00225018762869018 0.496087719270332
"6128" 6128 -81.1621232276808 -5.64496990632004 -75.5171533213608 0.16595953002611 0.00225018762869018 0.496087719270332
"6129" 6129 -81.1621232276808 -5.64496990632004 -75.5171533213608 0.165932452276065 0.00225018762869018 0.496087719270332
"6130" 6130 -81.1621232276808 -5.64496990632004 -75.5171533213608 0.165905383360522 0.00225018762869018 0.496087719270332
"6131" 6131 -81.1621232276808 -5.64496990632004 -75.5171533213608 0.165878323275159 0.00225018762869018 0.496087719270332
"6132" 6132 -81.1621232276808 -5.64496990632004 -75.5171533213608 0.165851272015656 0.00225018762869018 0.496087719270332
"6133" 6133 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165987281917496 0.0022837137441446 0.475160848850706
"6134" 6134 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165960221715031 0.0022837137441446 0.475160848850706
"6135" 6135 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165933170334148 0.0022837137441446 0.475160848850706
"6136" 6136 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165906127770535 0.0022837137441446 0.475160848850706
"6137" 6137 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165879094019879 0.0022837137441446 0.475160848850706
"6138" 6138 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165852069077876 0.0022837137441446 0.475160848850706
"6139" 6139 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165825052940218 0.0022837137441446 0.475160848850706
"6140" 6140 -80.0358655186234 -5.50231993078053 -74.5335455878429 0.165798045602606 0.0022837137441446 0.475160848850706
"6141" 6141 -81.7498616839117 -5.64759228157563 -76.1022694023361 0.16593388698909 0.00223484124325018 0.496470770767995
"6142" 6142 -81.7498616839117 -5.64759228157563 -76.1022694023361 0.165906870726148 0.00223484124325018 0.496470770767995
"6143" 6143 -81.7498616839117 -5.64759228157563 -76.1022694023361 0.165879863258994 0.00223484124325018 0.496470770767995
"6144" 6144 -81.7498616839117 -5.64759228157563 -76.1022694023361 0.165852864583333 0.00223484124325018 0.496470770767995
"6145" 6145 -80.1230596087983 -5.57507677926627 -74.5479828295321 0.165988608624898 0.00227784668201525 0.485857801769985
"6146" 6146 -80.1230596087983 -5.57507677926627 -74.5479828295321 0.165961601041328 0.00227784668201525 0.485857801769985
"6147" 6147 -80.1230596087983 -5.57507677926627 -74.5479828295321 0.165934602244998 0.00227784668201525 0.485857801769985
"6148" 6148 -80.0341257368461 -5.42731079940726 -74.6068149374388 0.166070266753416 0.00226483500177459 0.464071478494403
"6149" 6149 -80.0341257368461 -5.42731079940726 -74.6068149374388 0.166043259066515 0.00226483500177459 0.464071478494403
"6150" 6150 -79.3918586918465 -5.52502091020298 -73.8668377816435 0.166178861788618 0.00225077973309595 0.478504210832271
"6151" 6151 -79.3918586918465 -5.52502091020298 -73.8668377816435 0.166151845228418 0.00225077973309595 0.478504210832271
"6152" 6152 -79.3918586918465 -5.52502091020298 -73.8668377816435 0.166124837451235 0.00225077973309595 0.478504210832271
"6153" 6153 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.16626036079961 0.00223947221379598 0.472194939743684
"6154" 6154 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.166233344166396 0.00223947221379598 0.472194939743684
"6155" 6155 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.166206336311942 0.00223947221379598 0.472194939743684
"6156" 6156 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.166179337231969 0.00223947221379598 0.472194939743684
"6157" 6157 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.166152346922202 0.00223947221379598 0.472194939743684
"6158" 6158 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.16612536537837 0.00223947221379598 0.472194939743684
"6159" 6159 -79.5476659735093 -5.48221392338143 -74.0654520501278 0.166098392596201 0.00223947221379598 0.472194939743684
"6160" 6160 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166233766233766 0.00224305456703741 0.470778805105161
"6161" 6161 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166206784612888 0.00224305456703741 0.470778805105161
"6162" 6162 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166179811749432 0.00224305456703741 0.470778805105161
"6163" 6163 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166152847639137 0.00224305456703741 0.470778805105161
"6164" 6164 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166125892277742 0.00224305456703741 0.470778805105161
"6165" 6165 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166098945660989 0.00224305456703741 0.470778805105161
"6166" 6166 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166072007784625 0.00224305456703741 0.470778805105161
"6167" 6167 -79.5123317728697 -5.47262496277875 -74.0397068100909 0.166045078644398 0.00224305456703741 0.470778805105161
"6168" 6168 -79.3973747969342 -5.52137603595566 -73.8759987609786 0.166180285343709 0.00226200489706259 0.477967769559991
"6169" 6169 -79.3973747969342 -5.52137603595566 -73.8759987609786 0.166153347382072 0.00226200489706259 0.477967769559991
"6170" 6170 -79.3973747969342 -5.52137603595566 -73.8759987609786 0.16612641815235 0.00226200489706259 0.477967769559991
"6171" 6171 -80.4875310706877 -5.43840690684296 -75.0491241638448 0.16626154594069 0.00228238017577044 0.465716300814094
"6172" 6172 -80.4875310706877 -5.43840690684296 -75.0491241638448 0.166234607906675 0.00228238017577044 0.465716300814094
"6173" 6173 -80.4875310706877 -5.43840690684296 -75.0491241638448 0.166207678600356 0.00228238017577044 0.465716300814094
"6174" 6174 -79.6657971954317 -5.49571417989118 -74.1700830155405 0.166342727567217 0.00223468903028043 0.474186912763501
"6175" 6175 -79.6657971954317 -5.49571417989118 -74.1700830155405 0.166315789473684 0.00223468903028043 0.474186912763501
"6176" 6176 -79.6657971954317 -5.49571417989118 -74.1700830155405 0.166288860103627 0.00223468903028043 0.474186912763501
"6177" 6177 -79.9684048696954 -5.57516790329267 -74.3932369664028 0.166423830338352 0.00224319801965139 0.485871166685789
"6178" 6178 -79.9684048696954 -5.57516790329267 -74.3932369664028 0.166396892198122 0.00224319801965139 0.485871166685789
"6179" 6179 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.16653180126234 0.00225701849982996 0.492847371859969
"6180" 6180 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166504854368932 0.00225701849982996 0.492847371859969
"6181" 6181 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.16647791619479 0.00225701849982996 0.492847371859969
"6182" 6182 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166450986735684 0.00225701849982996 0.492847371859969
"6183" 6183 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166424065987385 0.00225701849982996 0.492847371859969
"6184" 6184 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166397153945666 0.00225701849982996 0.492847371859969
"6185" 6185 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166370250606306 0.00225701849982996 0.492847371859969
"6186" 6186 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166343355965082 0.00225701849982996 0.492847371859969
"6187" 6187 -80.5728789455624 -5.62280109652728 -74.9500778490351 0.166316470017779 0.00225701849982996 0.492847371859969
"6188" 6188 -81.6654556422763 -5.6511309564077 -76.0143246858686 0.166451195862961 0.00228446991357095 0.496987583800342
"6189" 6189 -81.6654556422763 -5.6511309564077 -76.0143246858686 0.166424301179512 0.00228446991357095 0.496987583800342
"6190" 6190 -81.6654556422763 -5.6511309564077 -76.0143246858686 0.166397415185784 0.00228446991357095 0.496987583800342
"6191" 6191 -81.6654556422763 -5.6511309564077 -76.0143246858686 0.166370537877564 0.00228446991357095 0.496987583800342
"6192" 6192 -81.6654556422763 -5.6511309564077 -76.0143246858686 0.166343669250646 0.00228446991357095 0.496987583800342
"6193" 6193 -81.6654556422763 -5.6511309564077 -76.0143246858686 0.166316809300824 0.00228446991357095 0.496987583800342
"6194" 6194 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166451404585082 0.0022039095983895 0.480192086316283
"6195" 6195 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166424535916061 0.0022039095983895 0.480192086316283
"6196" 6196 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166397675919948 0.0022039095983895 0.480192086316283
"6197" 6197 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166370824592545 0.0022039095983895 0.480192086316283
"6198" 6198 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166343981929655 0.0022039095983895 0.480192086316283
"6199" 6199 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166317147927085 0.0022039095983895 0.480192086316283
"6200" 6200 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166290322580645 0.0022039095983895 0.480192086316283
"6201" 6201 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166263505886147 0.0022039095983895 0.480192086316283
"6202" 6202 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166236697839407 0.0022039095983895 0.480192086316283
"6203" 6203 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166209898436241 0.0022039095983895 0.480192086316283
"6204" 6204 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166183107672469 0.0022039095983895 0.480192086316283
"6205" 6205 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166156325543916 0.0022039095983895 0.480192086316283
"6206" 6206 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166129552046407 0.0022039095983895 0.480192086316283
"6207" 6207 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166102787175769 0.0022039095983895 0.480192086316283
"6208" 6208 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166076030927835 0.0022039095983895 0.480192086316283
"6209" 6209 -81.8367513642686 -5.53649535523478 -76.3002560090338 0.166049283298438 0.0022039095983895 0.480192086316283
"6210" 6210 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.166183574879227 0.00231739980182999 0.495659877709245
"6211" 6211 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.166156818547738 0.00231739980182999 0.495659877709245
"6212" 6212 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.16613007083065 0.00231739980182999 0.495659877709245
"6213" 6213 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.166103331723805 0.00231739980182999 0.495659877709245
"6214" 6214 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.166076601223045 0.00231739980182999 0.495659877709245
"6215" 6215 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.166049879324216 0.00231739980182999 0.495659877709245
"6216" 6216 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.166023166023166 0.00231739980182999 0.495659877709245
"6217" 6217 -83.6808495625736 -5.64204132359113 -78.0388082389825 0.165996461315747 0.00231739980182999 0.495659877709245
